Year,Statistic,Engine Capacity cc,Car Make,Emission Band,county,car_count
2017,New Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Cork,1016
2017,New Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Dublin,3272
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Carlow,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Cavan,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Clare,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Donegal,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Galway,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Kerry,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Kildare,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Kilkenny,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Laois,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Leitrim,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Longford,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Louth,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Mayo,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Meath,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Monaghan,1
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Offaly,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Roscommon,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Sligo,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Westmeath,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Wexford,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Wicklow,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Limerick,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Waterford,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Tipperary,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Cork,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Dublin,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Carlow,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Cavan,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Clare,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Donegal,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Galway,3
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Kerry,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Kildare,1
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Kilkenny,2
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Laois,10
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Leitrim,2
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Longford,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Louth,3
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Mayo,7
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Meath,2
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Monaghan,1
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Offaly,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Roscommon,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Sligo,5
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Westmeath,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Wexford,8
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Wicklow,2
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Limerick,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Waterford,3
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Tipperary,4
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Cork,23
2017,New Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Dublin,20
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Carlow,1
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Cavan,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Clare,2
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Donegal,7
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Galway,3
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Kerry,7
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Kildare,5
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Kilkenny,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Laois,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Leitrim,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Longford,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Louth,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Mayo,2
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Meath,3
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Monaghan,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Offaly,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Roscommon,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Sligo,1
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Westmeath,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Wexford,3
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Wicklow,6
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Limerick,2
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Waterford,0
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Tipperary,4
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Cork,8
2017,New Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Dublin,104
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Carlow,10
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Cavan,6
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Clare,59
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Donegal,105
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Galway,55
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Kerry,50
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Kildare,39
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Kilkenny,25
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Laois,13
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Leitrim,8
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Longford,40
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Louth,25
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Mayo,46
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Meath,33
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Monaghan,23
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Offaly,26
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Roscommon,24
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Sligo,18
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Westmeath,13
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Wexford,59
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Wicklow,35
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Limerick,27
2017,New Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Waterford,55
