,Statistic,Year,Engine Capacity cc,Emission Band,county,car_count
24917,Second Hand Private Cars,2015,901-1000 cc,Band  D,Waterford,0.0
24918,Second Hand Private Cars,2015,901-1000 cc,Band  D,Tipperary,0.0
24919,Second Hand Private Cars,2015,901-1000 cc,Band  D,Cork,1.0
24920,Second Hand Private Cars,2015,901-1000 cc,Band  D,Dublin,1.0
24922,Second Hand Private Cars,2015,901-1000 cc,Band  E,Carlow,0.0
24923,Second Hand Private Cars,2015,901-1000 cc,Band  E,Cavan,0.0
24924,Second Hand Private Cars,2015,901-1000 cc,Band  E,Clare,0.0
24925,Second Hand Private Cars,2015,901-1000 cc,Band  E,Donegal,0.0
24926,Second Hand Private Cars,2015,901-1000 cc,Band  E,Galway,0.0
24927,Second Hand Private Cars,2015,901-1000 cc,Band  E,Kerry,0.0
24928,Second Hand Private Cars,2015,901-1000 cc,Band  E,Kildare,0.0
24929,Second Hand Private Cars,2015,901-1000 cc,Band  E,Kilkenny,0.0
24930,Second Hand Private Cars,2015,901-1000 cc,Band  E,Laois,0.0
24931,Second Hand Private Cars,2015,901-1000 cc,Band  E,Leitrim,0.0
24932,Second Hand Private Cars,2015,901-1000 cc,Band  E,Longford,0.0
24933,Second Hand Private Cars,2015,901-1000 cc,Band  E,Louth,0.0
24934,Second Hand Private Cars,2015,901-1000 cc,Band  E,Mayo,0.0
24935,Second Hand Private Cars,2015,901-1000 cc,Band  E,Meath,0.0
24936,Second Hand Private Cars,2015,901-1000 cc,Band  E,Monaghan,0.0
24937,Second Hand Private Cars,2015,901-1000 cc,Band  E,Offaly,0.0
24938,Second Hand Private Cars,2015,901-1000 cc,Band  E,Roscommon,0.0
24939,Second Hand Private Cars,2015,901-1000 cc,Band  E,Sligo,0.0
24940,Second Hand Private Cars,2015,901-1000 cc,Band  E,Westmeath,0.0
24941,Second Hand Private Cars,2015,901-1000 cc,Band  E,Wexford,0.0
24942,Second Hand Private Cars,2015,901-1000 cc,Band  E,Wicklow,0.0
24943,Second Hand Private Cars,2015,901-1000 cc,Band  E,Limerick,0.0
24944,Second Hand Private Cars,2015,901-1000 cc,Band  E,Waterford,0.0
24945,Second Hand Private Cars,2015,901-1000 cc,Band  E,Tipperary,0.0
24946,Second Hand Private Cars,2015,901-1000 cc,Band  E,Cork,0.0
24947,Second Hand Private Cars,2015,901-1000 cc,Band  E,Dublin,0.0
24949,Second Hand Private Cars,2015,901-1000 cc,Band  F,Carlow,0.0
24950,Second Hand Private Cars,2015,901-1000 cc,Band  F,Cavan,0.0
24951,Second Hand Private Cars,2015,901-1000 cc,Band  F,Clare,0.0
24952,Second Hand Private Cars,2015,901-1000 cc,Band  F,Donegal,0.0
24953,Second Hand Private Cars,2015,901-1000 cc,Band  F,Galway,0.0
24954,Second Hand Private Cars,2015,901-1000 cc,Band  F,Kerry,0.0
24955,Second Hand Private Cars,2015,901-1000 cc,Band  F,Kildare,0.0
24956,Second Hand Private Cars,2015,901-1000 cc,Band  F,Kilkenny,0.0
24957,Second Hand Private Cars,2015,901-1000 cc,Band  F,Laois,0.0
24958,Second Hand Private Cars,2015,901-1000 cc,Band  F,Leitrim,0.0
24959,Second Hand Private Cars,2015,901-1000 cc,Band  F,Longford,0.0
24960,Second Hand Private Cars,2015,901-1000 cc,Band  F,Louth,0.0
24961,Second Hand Private Cars,2015,901-1000 cc,Band  F,Mayo,0.0
24962,Second Hand Private Cars,2015,901-1000 cc,Band  F,Meath,0.0
24963,Second Hand Private Cars,2015,901-1000 cc,Band  F,Monaghan,0.0
24964,Second Hand Private Cars,2015,901-1000 cc,Band  F,Offaly,0.0
24965,Second Hand Private Cars,2015,901-1000 cc,Band  F,Roscommon,0.0
24966,Second Hand Private Cars,2015,901-1000 cc,Band  F,Sligo,0.0
24967,Second Hand Private Cars,2015,901-1000 cc,Band  F,Westmeath,0.0
24968,Second Hand Private Cars,2015,901-1000 cc,Band  F,Wexford,0.0
24969,Second Hand Private Cars,2015,901-1000 cc,Band  F,Wicklow,0.0
24970,Second Hand Private Cars,2015,901-1000 cc,Band  F,Limerick,0.0
24971,Second Hand Private Cars,2015,901-1000 cc,Band  F,Waterford,0.0
24972,Second Hand Private Cars,2015,901-1000 cc,Band  F,Tipperary,0.0
24973,Second Hand Private Cars,2015,901-1000 cc,Band  F,Cork,0.0
24974,Second Hand Private Cars,2015,901-1000 cc,Band  F,Dublin,0.0
24976,Second Hand Private Cars,2015,901-1000 cc,Band  G,Carlow,0.0
24977,Second Hand Private Cars,2015,901-1000 cc,Band  G,Cavan,0.0
24978,Second Hand Private Cars,2015,901-1000 cc,Band  G,Clare,0.0
24979,Second Hand Private Cars,2015,901-1000 cc,Band  G,Donegal,0.0
24980,Second Hand Private Cars,2015,901-1000 cc,Band  G,Galway,0.0
24981,Second Hand Private Cars,2015,901-1000 cc,Band  G,Kerry,0.0
24982,Second Hand Private Cars,2015,901-1000 cc,Band  G,Kildare,0.0
24983,Second Hand Private Cars,2015,901-1000 cc,Band  G,Kilkenny,0.0
24984,Second Hand Private Cars,2015,901-1000 cc,Band  G,Laois,0.0
24985,Second Hand Private Cars,2015,901-1000 cc,Band  G,Leitrim,0.0
24986,Second Hand Private Cars,2015,901-1000 cc,Band  G,Longford,0.0
24987,Second Hand Private Cars,2015,901-1000 cc,Band  G,Louth,0.0
24988,Second Hand Private Cars,2015,901-1000 cc,Band  G,Mayo,0.0
24989,Second Hand Private Cars,2015,901-1000 cc,Band  G,Meath,0.0
24990,Second Hand Private Cars,2015,901-1000 cc,Band  G,Monaghan,0.0
24991,Second Hand Private Cars,2015,901-1000 cc,Band  G,Offaly,0.0
24992,Second Hand Private Cars,2015,901-1000 cc,Band  G,Roscommon,0.0
24993,Second Hand Private Cars,2015,901-1000 cc,Band  G,Sligo,0.0
24994,Second Hand Private Cars,2015,901-1000 cc,Band  G,Westmeath,0.0
24995,Second Hand Private Cars,2015,901-1000 cc,Band  G,Wexford,0.0
24996,Second Hand Private Cars,2015,901-1000 cc,Band  G,Wicklow,0.0
24997,Second Hand Private Cars,2015,901-1000 cc,Band  G,Limerick,0.0
24998,Second Hand Private Cars,2015,901-1000 cc,Band  G,Waterford,0.0
24999,Second Hand Private Cars,2015,901-1000 cc,Band  G,Tipperary,0.0
25000,Second Hand Private Cars,2015,901-1000 cc,Band  G,Cork,0.0
25001,Second Hand Private Cars,2015,901-1000 cc,Band  G,Dublin,0.0
25003,Second Hand Private Cars,2015,901-1000 cc,Not available,Carlow,0.0
25004,Second Hand Private Cars,2015,901-1000 cc,Not available,Cavan,0.0
25005,Second Hand Private Cars,2015,901-1000 cc,Not available,Clare,0.0
25006,Second Hand Private Cars,2015,901-1000 cc,Not available,Donegal,1.0
25007,Second Hand Private Cars,2015,901-1000 cc,Not available,Galway,0.0
25008,Second Hand Private Cars,2015,901-1000 cc,Not available,Kerry,1.0
25009,Second Hand Private Cars,2015,901-1000 cc,Not available,Kildare,0.0
25010,Second Hand Private Cars,2015,901-1000 cc,Not available,Kilkenny,0.0
25011,Second Hand Private Cars,2015,901-1000 cc,Not available,Laois,0.0
25012,Second Hand Private Cars,2015,901-1000 cc,Not available,Leitrim,0.0
25013,Second Hand Private Cars,2015,901-1000 cc,Not available,Longford,0.0
25014,Second Hand Private Cars,2015,901-1000 cc,Not available,Louth,0.0
25015,Second Hand Private Cars,2015,901-1000 cc,Not available,Mayo,0.0
25016,Second Hand Private Cars,2015,901-1000 cc,Not available,Meath,1.0
25017,Second Hand Private Cars,2015,901-1000 cc,Not available,Monaghan,0.0
25018,Second Hand Private Cars,2015,901-1000 cc,Not available,Offaly,0.0
25019,Second Hand Private Cars,2015,901-1000 cc,Not available,Roscommon,0.0
25020,Second Hand Private Cars,2015,901-1000 cc,Not available,Sligo,0.0
25021,Second Hand Private Cars,2015,901-1000 cc,Not available,Westmeath,0.0
25022,Second Hand Private Cars,2015,901-1000 cc,Not available,Wexford,0.0
25023,Second Hand Private Cars,2015,901-1000 cc,Not available,Wicklow,0.0
25024,Second Hand Private Cars,2015,901-1000 cc,Not available,Limerick,0.0
25025,Second Hand Private Cars,2015,901-1000 cc,Not available,Waterford,1.0
25026,Second Hand Private Cars,2015,901-1000 cc,Not available,Tipperary,0.0
25027,Second Hand Private Cars,2015,901-1000 cc,Not available,Cork,1.0
25028,Second Hand Private Cars,2015,901-1000 cc,Not available,Dublin,0.0
25057,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Carlow,9.0
25058,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Cavan,13.0
25059,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Clare,20.0
25060,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Donegal,66.0
25061,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Galway,35.0
25062,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Kerry,18.0
25063,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Kildare,45.0
25064,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Kilkenny,25.0
25065,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Laois,16.0
25066,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Leitrim,11.0
25067,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Longford,10.0
25068,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Louth,31.0
25069,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Mayo,30.0
25070,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Meath,22.0
25071,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Monaghan,22.0
25072,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Offaly,11.0
25073,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Roscommon,7.0
25074,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Sligo,10.0
25075,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Westmeath,14.0
25076,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Wexford,27.0
25077,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Wicklow,20.0
25078,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Limerick,28.0
25079,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Waterford,30.0
25080,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Tipperary,27.0
25081,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Cork,82.0
25082,Second Hand Private Cars,2015,1001-1300 cc,Band  A,Dublin,235.0
25084,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Carlow,10.0
25085,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Cavan,30.0
25086,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Clare,25.0
25087,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Donegal,117.0
25088,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Galway,70.0
25089,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Kerry,27.0
25090,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Kildare,68.0
25091,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Kilkenny,22.0
25092,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Laois,17.0
25093,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Leitrim,11.0
25094,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Longford,15.0
25095,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Louth,63.0
25096,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Mayo,50.0
25097,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Meath,67.0
25098,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Monaghan,42.0
25099,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Offaly,9.0
25100,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Roscommon,23.0
25101,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Sligo,15.0
25102,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Westmeath,29.0
25103,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Wexford,25.0
25104,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Wicklow,46.0
25105,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Limerick,37.0
25106,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Waterford,22.0
25107,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Tipperary,38.0
25108,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Cork,89.0
25109,Second Hand Private Cars,2015,1001-1300 cc,Band  B,Dublin,433.0
25111,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Carlow,3.0
25112,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Cavan,14.0
25113,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Clare,11.0
25114,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Donegal,47.0
25115,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Galway,10.0
25116,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Kerry,13.0
25117,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Kildare,27.0
25118,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Kilkenny,10.0
25119,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Laois,1.0
25120,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Leitrim,3.0
25121,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Longford,3.0
25122,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Louth,25.0
25123,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Mayo,14.0
25124,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Meath,20.0
25125,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Monaghan,18.0
25126,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Offaly,1.0
25127,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Roscommon,4.0
25128,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Sligo,8.0
25129,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Westmeath,4.0
25130,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Wexford,14.0
25131,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Wicklow,13.0
25132,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Limerick,11.0
25133,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Waterford,14.0
25134,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Tipperary,14.0
25135,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Cork,29.0
25136,Second Hand Private Cars,2015,1001-1300 cc,Band  C,Dublin,87.0
25138,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Carlow,2.0
25139,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Cavan,0.0
25140,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Clare,3.0
25141,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Donegal,3.0
25142,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Galway,1.0
25143,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Kerry,0.0
25144,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Kildare,3.0
25145,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Kilkenny,0.0
25146,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Laois,0.0
25147,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Leitrim,1.0
25148,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Longford,0.0
25149,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Louth,3.0
25150,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Mayo,2.0
25151,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Meath,3.0
25152,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Monaghan,1.0
25153,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Offaly,1.0
25154,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Roscommon,0.0
25155,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Sligo,0.0
25156,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Westmeath,1.0
25157,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Wexford,1.0
25158,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Wicklow,2.0
25159,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Limerick,1.0
25160,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Waterford,2.0
25161,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Tipperary,1.0
25162,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Cork,9.0
25163,Second Hand Private Cars,2015,1001-1300 cc,Band  D,Dublin,15.0
25165,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Carlow,0.0
25166,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Cavan,0.0
25167,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Clare,1.0
25168,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Donegal,5.0
25169,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Galway,2.0
25170,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Kerry,0.0
25171,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Kildare,1.0
25172,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Kilkenny,0.0
25173,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Laois,0.0
25174,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Leitrim,0.0
25175,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Longford,0.0
25176,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Louth,0.0
25177,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Mayo,0.0
25178,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Meath,1.0
25179,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Monaghan,0.0
25180,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Offaly,0.0
25181,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Roscommon,0.0
25182,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Sligo,0.0
25183,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Westmeath,0.0
25184,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Wexford,0.0
25185,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Wicklow,1.0
25186,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Limerick,0.0
25187,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Waterford,0.0
25188,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Tipperary,0.0
25189,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Cork,0.0
25190,Second Hand Private Cars,2015,1001-1300 cc,Band  E,Dublin,1.0
25192,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Carlow,0.0
25193,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Cavan,0.0
25194,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Clare,0.0
25195,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Donegal,0.0
25196,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Galway,0.0
25197,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Kerry,0.0
25198,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Kildare,0.0
25199,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Kilkenny,0.0
25200,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Laois,0.0
25201,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Leitrim,0.0
25202,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Longford,0.0
25203,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Louth,0.0
25204,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Mayo,0.0
25205,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Meath,0.0
25206,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Monaghan,0.0
25207,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Offaly,0.0
25208,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Roscommon,0.0
25209,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Sligo,0.0
25210,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Westmeath,0.0
25211,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Wexford,0.0
25212,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Wicklow,0.0
25213,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Limerick,0.0
25214,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Waterford,0.0
25215,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Tipperary,0.0
25216,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Cork,0.0
25217,Second Hand Private Cars,2015,1001-1300 cc,Band  F,Dublin,0.0
25219,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Carlow,0.0
25220,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Cavan,0.0
25221,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Clare,0.0
25222,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Donegal,0.0
25223,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Galway,0.0
25224,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Kerry,0.0
25225,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Kildare,0.0
25226,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Kilkenny,0.0
25227,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Laois,0.0
25228,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Leitrim,0.0
25229,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Longford,0.0
25230,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Louth,0.0
25231,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Mayo,0.0
25232,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Meath,0.0
25233,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Monaghan,0.0
25234,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Offaly,0.0
25235,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Roscommon,0.0
25236,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Sligo,0.0
25237,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Westmeath,0.0
25238,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Wexford,0.0
25239,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Wicklow,0.0
25240,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Limerick,0.0
25241,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Waterford,0.0
25242,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Tipperary,0.0
25243,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Cork,0.0
25244,Second Hand Private Cars,2015,1001-1300 cc,Band  G,Dublin,0.0
25246,Second Hand Private Cars,2015,1001-1300 cc,Not available,Carlow,3.0
25247,Second Hand Private Cars,2015,1001-1300 cc,Not available,Cavan,4.0
25248,Second Hand Private Cars,2015,1001-1300 cc,Not available,Clare,4.0
25249,Second Hand Private Cars,2015,1001-1300 cc,Not available,Donegal,27.0
25250,Second Hand Private Cars,2015,1001-1300 cc,Not available,Galway,9.0
25251,Second Hand Private Cars,2015,1001-1300 cc,Not available,Kerry,9.0
25252,Second Hand Private Cars,2015,1001-1300 cc,Not available,Kildare,7.0
25253,Second Hand Private Cars,2015,1001-1300 cc,Not available,Kilkenny,3.0
25254,Second Hand Private Cars,2015,1001-1300 cc,Not available,Laois,3.0
25255,Second Hand Private Cars,2015,1001-1300 cc,Not available,Leitrim,3.0
